pac_id,id,name,total,pacs,individuals,release_date,traitor_id,traitor_name,traitor_state,traitor_chamber
C00452581,D000025141,Copart Inc,21400,5000,16400,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
         ,D000033014,Dab Constructors,21200,0,21200,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
         ,          ,Nextgen Management,21200,0,21200,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
         ,D000068959,Global Credit Advisers,21000,0,21000,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
         ,          ,Hydrologic Distribution Co,21000,0,21000,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
C00550392,          ,Ardent Health Services,20800,10000,10800,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
         ,          ,Covelli Enterprises,20800,0,20800,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
C00280008,D000021811,Akerman LLP,20750,0,20750,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
         ,          ,Mayport Venture Partners LLC,20450,0,20450,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
C00068692,D000000089,FedEx Corp,20240,5000,15240,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
C00163832,D000000148,CSX Corp,19700,15000,4700,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
C00689091,D000000810,Carlyle Group                           ,19200,0,19200,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
C00248716,D000000461,Comcast Corp,19200,15000,4200,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
         ,D000000342,JW Childs Assoc,18900,0,18900,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
         ,          ,T&D Concrete,18900,0,18900,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
         ,          ,Ishares Inc,18700,0,18700,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
         ,D000069475,Strand Partners,18700,0,18700,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
C30002851,D000000087,American Bankers Assn,18550,17500,1050,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
         ,D000042214,Crawford Group,18510,5000,13510,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
C00089136,D000000067,Altria Group,18200,15000,3200,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
C00171330,D000000330,Holland & Knight,18050,2500,15550,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
         ,D000034569,Hubbard Broadcasting,17950,0,17950,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
C00324103,D000000961,NCR Corp,17900,0,17900,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
C00496919,D000064266,Acadia Healthcare,17775,5000,12775,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
C00186288,D000000079,Verizon Communications,17068,6000,11068,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
         ,          ,Assured Partners Inc,16700,0,16700,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
         ,D000064135,Zimmerman Advertising,16700,0,16700,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
         ,D000073422,Miller Strategies,16600,0,16600,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
C00370114,D000000414,Charles Schwab Corp,16205,0,16205,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
C00330233,          ,Alliance Coal,16200,0,16200,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
         ,D000031543,Anderson Columbia Co,16200,0,16200,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
         ,          ,Digestive & Liver Center of Florida,16200,0,16200,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
         ,          ,Fresh Start Produce Sales                         ,16200,0,16200,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
         ,D000071458,Heritage Insurance                                ,16200,0,16200,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
         ,D000061938,Johnsonville Sausage,16200,0,16200,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
         ,D000036031,Mountaire Corp,16200,0,16200,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
         ,          ,Rex Lumber Co,16200,0,16200,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
         ,D000063904,Vecellio Group                                    ,16200,0,16200,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
         ,D000021845,Apollo Global Management,16000,15000,1000,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
         ,D000031766,Bainbridge Companies,16000,0,16000,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
         ,D000025929,Fresenius Medical Care,16000,0,16000,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
         ,          ,Mainline,16000,0,16000,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
         ,D000036838,Probity International,16000,0,16000,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
         ,D000036946,Rail Management Corp,16000,0,16000,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
C00457754,D000046048,US Travel Assn,16000,10000,6000,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
         ,          ,Bay Fabrication,15975,0,15975,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
C00109017,D000000076,AT&T Inc,15955,12000,3955,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
         ,          ,Welldyne Inc,15800,0,15800,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
C00217877,D000022262,Southern Glazer's Wine & Spirits                  ,15650,8800,6850,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
C00274431,D000000348,UnitedHealth Group,15650,10000,5650,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
         ,          ,Holiday Inns,15600,0,15600,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
         ,          ,Ls Energia,15600,0,15600,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
         ,D000044041,Patrick P Lee Foundation,15600,0,15600,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
         ,D000068983,Route One Investment,15600,0,15600,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
C00354753,D000025483,Devon Energy,15400,10000,5400,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
         ,D000031165,WW Gay Mechanical Contractor,15400,0,15400,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
C00338087,D000071910,L3Harris Technologies,15101,10000,5101,2020-12-26 00:00:00 +0000,N00043290,Rick Scott,Fla.,Senate
C00442913,D000024518,Burns & McDonnell,55186,10000,45186,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00027466,D000036122,National Republican Senatorial Cmte,44600,44600,0,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
         ,D000062703,Nueterra Capital,43600,0,43600,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00450692,D000046017,Poet LLC,42500,15000,27500,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00236489,D000000186,Koch Industries,27110,20000,7110,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
         ,D000030924,Watco Companies,27000,0,27000,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
         ,          ,Bukaty Companies,20200,0,20200,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00110338,D000000219,American Crystal Sugar,20000,20000,0,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00475665,D000045973,Growth Energy,20000,20000,0,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
         ,D000035428,Lockton Companies                                 ,19900,0,19900,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00350744,D000000085,Goldman Sachs,19100,10000,9100,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00428110,D000029158,Spirit Aerosystems,18925,10000,8925,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00238725,D000000285,National Air Traffic Controllers Assn,18500,18500,0,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00035675,D000000149,Bristol-Myers Squibb,17600,10000,7600,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00558700,D000043793,Rothman Institute,17050,15000,2050,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
         ,          ,Innovative Livestock Services,16800,0,16800,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00139451,D000026944,Kansas City Southern,16220,7500,8720,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
         ,D000062688,Northrock Inc,16200,0,16200,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C30002851,D000000087,American Bankers Assn                   ,16025,15000,1025,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
         ,D000051985,Hutton Construction,15700,0,15700,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00477653,D000000768,Cox Enterprises                         ,15400,5000,10400,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00000422,D000000068,American Medical Assn                   ,15100,15000,100,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00343137,          ,American Assn of Orthopaedic Surgeons,15000,15000,0,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00496307,D000023121,Marathon Petroleum,15000,15000,0,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
         ,          ,P&B Insurance Agency,14200,0,14200,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00219642,          ,Enterprise Rent-A-Car,14100,8500,5600,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
         ,D000042675,Hodgdon Powder,14000,0,14000,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
         ,D000035735,McKee Foods,13200,0,13200,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00445981,D000055544,Polsinelli PC,13175,6000,7175,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00064766,D000000081,United Parcel Service,13070,13000,70,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00000059,D000000474,Hallmark Cards,12529,5000,7529,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00346353,          ,CRH Americas,12500,10000,2500,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00001388,D000000119,Dairy Farmers of America,12500,12500,0,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
         ,D000035530,Macerich Co,12224,0,12224,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
         ,          ,Reeve Cattle Co,12200,0,12200,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C30002430,D000000365,American Chemistry Council,12000,12000,0,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
         ,D000031831,Bartlett Grain,11700,0,11700,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
         ,          ,Venture,11600,0,11600,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00384818,D000025214,CVS Health,11580,0,11580,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00395723,D000021817,Alston & Bird,11500,7500,4000,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00255752,D000000199,American Society of Anesthesiologists,11500,11500,0,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
         ,D000021757,Berkshire Hathaway,11489,10000,1489,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
         ,          ,Valuehealth,11400,0,11400,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
         ,          ,Conestoga Energy Partners,11200,0,11200,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
         ,          ,Creativeone,11200,0,11200,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
         ,D000033582,Fambran Enterprises,11200,0,11200,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
         ,          ,Jvc Investment Partners,11200,0,11200,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
         ,          ,Legend Senior Living,11200,0,11200,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
         ,D000035550,Magnolia Marketing,11200,0,11200,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
         ,D000021873,Blackstone Group                        ,11100,0,11100,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00359539,D000021821,American Academy of Dermatology Assn,11000,11000,0,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
         ,          ,Ball Consulting Group,11000,0,11000,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
         ,D000032601,Citizens National Bank,11000,0,11000,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
         ,          ,Clinical Reference Laboratory,10900,0,10900,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
         ,          ,Icm Inc,10900,0,10900,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
         ,          ,Kumar Family Limited Partnership,10800,0,10800,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
         ,          ,Marmie Motors,10800,0,10800,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
         ,          ,Jomax Construction,10750,0,10750,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
         ,          ,Country Club Bank,10610,0,10610,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
         ,          ,David E Ross Construction,10600,0,10600,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00211318,D000000131,Deloitte LLP,10600,10000,600,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
         ,          ,Foote Cattle Co,10600,0,10600,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
         ,          ,Nelson Farms Inc,10600,0,10600,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00388827,D000066716,Rock Holdings,10600,5000,5600,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
         ,          ,Venture Corp,10600,0,10600,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00089136,D000000067,Altria Group,10530,10000,530,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00107235,D000000124,PricewaterhouseCoopers,10525,10000,525,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00227744,D000000098,Ernst & Young,10500,10000,500,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
         ,D000051128,Fry Eye Assoc,10400,0,10400,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
         ,D000032306,Capitol Counsel,10300,0,10300,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
         ,          ,Wichita Urology Group,10300,0,10300,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00068692,D000000089,FedEx Corp,10150,10000,150,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
         ,          ,Hein Governmental Consulting,10100,0,10100,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00121368,D000000129,Exxon Mobil,10091,10000,91,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
         ,D000000109,Blue Cross/Blue Shield,10050,10000,50,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00280222,D000019986,KPMG LLP,10010,10000,10,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00109017,D000000076,AT&T Inc,10007,10000,7,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00410589,D000024686,Cerner Corp,10005,10000,5,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00035451,D000000117,Air Line Pilots Assn,10000,10000,0,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00094573,D000000582,Alabama Farmers Federation,10000,10000,0,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C90019456,D000000154,American Academy of Ophthalmology,10000,10000,0,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00413955,D000023922,American Assn of Neurological Surgeons,10000,10000,0,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00343459,D000021829,American College of Radiology,10000,10000,0,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00382424,          ,American College of Surgeons Prof Assn,10000,10000,0,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00012880,D000000298,American Physical Therapy Assn,10000,10000,0,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00249342,D000021840,American Society of Plastic Surgeons,10000,10000,0,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00093963,D000000132,Archer Daniels Midland,10000,10000,0,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C90020843,D000000197,Associated General Contractors,10000,10000,0,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00235655,D000021874,Bluegrass Cmte,10000,10000,0,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00559633,          ,BYRNE PAC,10000,10000,0,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00039578,D000000433,Council of Insurance Agents & Brokers,10000,10000,0,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C70005798,D000000136,Credit Union National Assn,10000,10000,0,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00204099,D000000408,Deere & Co,10000,10000,0,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00193631,D000000359,Farm Credit Council,10000,10000,0,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00146605,D000025765,Farmers' Rice Cooperative,10000,10000,0,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00409003,D000022023,Heartland Values PAC,10000,10000,0,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
         ,D000052009,Ibt Inc,10000,0,10000,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00022343,D000000181,Independent Insurance Agents & Brokers of America,10000,10000,0,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00084491,D000022046,International Franchise Assn,10000,10000,0,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00244400,D000027252,Livestock Marketing Assn,10000,7500,2500,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00652529,          ,Lockton Inc,10000,10000,0,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00225342,D000022103,McGuireWoods LLP,10000,10000,0,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00349225,D000027805,National Assn of Spine Specialists,10000,10000,0,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00109306,D000027811,National Assn of Wholesaler-Distributors,10000,10000,0,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00040998,D000000080,National Auto Dealers Assn,10000,10000,0,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00144766,D000000101,National Beer Wholesalers Assn,10000,10000,0,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00028787,D000000252,National Cattlemen's Beef Assn,10000,10000,0,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00030809,D000022132,National Community Pharmacists Assn,10000,10000,0,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C90020850,D000000431,National Cotton Council,10000,10000,0,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00113811,D000000411,National Electrical Contractors Assn,10000,10000,0,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
C00089458,D000022140,"National Stone, Sand & Gravel Assn",10000,10000,0,2020-12-26 00:00:00 +0000,N00037034,Roger Marshall,Kan.,Senate
